,count,unique,top,freq
8346,144.0,36.0,0.0,69.0
8347,142.0,35.0,0.0,67.0
8354,149.0,39.0,0.0,67.0
8355,147.0,37.0,0.0,67.0
8356,144.0,36.0,0.0,68.0
8359,141.0,33.0,0.0,71.0
8361,149.0,41.0,0.0,67.0
8362,144.0,34.0,0.0,69.0
8370,142.0,34.0,0.0,69.0
8372,147.0,39.0,0.0,68.0
8373,148.0,39.0,0.0,67.0
8375,152.0,41.0,0.0,67.0
8379,141.0,36.0,0.0,69.0
8380,145.0,41.0,0.0,68.0
8385,142.0,34.0,0.0,66.0
8386,144.0,36.0,0.0,70.0
8387,143.0,36.0,0.0,64.0
8388,146.0,38.0,0.0,69.0
8389,142.0,34.0,0.0,68.0
8390,145.0,35.0,0.0,71.0
8391,148.0,37.0,0.0,69.0
8392,146.0,38.0,0.0,69.0
8393,144.0,36.0,0.0,67.0
8395,143.0,36.0,0.0,67.0
8397,147.0,38.0,0.0,71.0
8399,141.0,33.0,0.0,72.0
8400,142.0,34.0,0.0,67.0
8401,144.0,35.0,0.0,67.0
8402,142.0,36.0,0.0,69.0
8403,144.0,35.0,0.0,69.0
8405,140.0,33.0,0.0,68.0
8408,141.0,33.0,0.0,71.0
8409,142.0,36.0,0.0,72.0
8410,143.0,37.0,0.0,70.0
8411,143.0,36.0,0.0,71.0
8412,140.0,34.0,0.0,72.0
8413,142.0,34.0,0.0,68.0
8415,141.0,34.0,0.0,71.0
8416,144.0,36.0,0.0,69.0
8417,142.0,37.0,0.0,67.0
8418,149.0,39.0,0.0,70.0
8419,141.0,35.0,0.0,68.0
8421,140.0,34.0,0.0,74.0
8422,144.0,37.0,0.0,69.0
8424,145.0,37.0,0.0,71.0
8426,144.0,37.0,0.0,66.0
8427,142.0,37.0,0.0,67.0
8428,146.0,37.0,0.0,68.0
8429,144.0,37.0,0.0,69.0
8431,140.0,35.0,0.0,74.0
8436,145.0,39.0,0.0,66.0
8438,149.0,41.0,0.0,68.0
8439,140.0,34.0,0.0,69.0
8440,145.0,37.0,0.0,70.0
8441,140.0,35.0,0.0,71.0
8442,141.0,32.0,0.0,70.0
8443,142.0,36.0,0.0,69.0
8444,145.0,36.0,0.0,71.0
8447,143.0,36.0,0.0,65.0
8448,146.0,37.0,0.0,69.0
8449,140.0,35.0,0.0,69.0
8450,147.0,42.0,0.0,70.0
8451,140.0,34.0,0.0,73.0
8453,142.0,36.0,0.0,71.0
8454,142.0,36.0,0.0,69.0
8457,140.0,35.0,0.0,70.0
8458,142.0,36.0,0.0,69.0
8459,142.0,35.0,0.0,67.0
8461,140.0,32.0,0.0,70.0
8467,146.0,39.0,0.0,69.0
8469,144.0,36.0,0.0,66.0
8471,142.0,34.0,0.0,69.0
8474,141.0,35.0,0.0,69.0
8475,140.0,33.0,0.0,73.0
8476,142.0,34.0,0.0,68.0
8477,142.0,36.0,0.0,69.0
8478,142.0,36.0,0.0,69.0
8480,142.0,34.0,0.0,68.0
8484,142.0,36.0,0.0,68.0
8487,142.0,35.0,0.0,68.0
8488,140.0,34.0,0.0,71.0
8490,148.0,38.0,0.0,69.0
8493,147.0,39.0,0.0,69.0
8494,140.0,34.0,0.0,68.0
8496,137.0,29.0,0.0,75.0
8498,142.0,33.0,0.0,69.0
8501,146.0,37.0,0.0,69.0
8502,142.0,35.0,0.0,70.0
8504,144.0,37.0,0.0,71.0
8508,144.0,37.0,0.0,64.0
8512,144.0,35.0,0.0,68.0
8513,144.0,37.0,0.0,66.0
8514,143.0,37.0,0.0,67.0
8515,146.0,37.0,0.0,68.0
8516,141.0,36.0,0.0,71.0
8517,142.0,36.0,0.0,69.0
8519,147.0,40.0,0.0,67.0
8524,139.0,33.0,0.0,73.0
8525,142.0,36.0,0.0,69.0
8530,142.0,36.0,0.0,66.0
8531,142.0,36.0,0.0,69.0
8534,140.0,31.0,0.0,72.0
8538,144.0,35.0,0.0,69.0
8540,140.0,36.0,0.0,70.0
8543,141.0,34.0,0.0,71.0
8544,144.0,37.0,0.0,70.0
8548,141.0,34.0,0.0,70.0
8549,142.0,35.0,0.0,69.0
8551,140.0,35.0,0.0,70.0
8552,144.0,37.0,0.0,70.0
8553,141.0,34.0,0.0,72.0
8557,144.0,37.0,0.0,67.0
8562,146.0,36.0,0.0,70.0
8563,144.0,36.0,0.0,69.0
8564,144.0,35.0,0.0,69.0
8565,140.0,31.0,0.0,74.0
8571,141.0,34.0,0.0,69.0
8575,142.0,33.0,0.0,72.0
8577,143.0,35.0,0.0,72.0
8580,144.0,36.0,0.0,67.0
8586,146.0,38.0,0.0,69.0
8596,144.0,38.0,0.0,65.0
8599,143.0,38.0,0.0,67.0
8600,140.0,33.0,0.0,70.0
8602,148.0,37.0,0.0,69.0
8604,142.0,37.0,0.0,70.0
8606,141.0,33.0,0.0,71.0
8609,142.0,34.0,0.0,66.0
8611,140.0,34.0,0.0,69.0
8614,148.0,38.0,0.0,67.0
8615,143.0,36.0,0.0,66.0
8616,144.0,35.0,0.0,66.0
8617,140.0,35.0,0.0,70.0
8618,142.0,34.0,0.0,70.0
8623,144.0,34.0,0.0,69.0
8627,144.0,34.0,0.0,69.0
8628,142.0,36.0,0.0,69.0
8631,143.0,36.0,0.0,68.0
8634,140.0,33.0,0.0,71.0
8637,146.0,38.0,0.0,68.0
8639,139.0,34.0,0.0,72.0
8640,142.0,34.0,0.0,69.0
8642,142.0,35.0,0.0,68.0
8644,139.0,32.0,0.0,75.0
8645,139.0,34.0,0.0,73.0
8646,142.0,36.0,0.0,69.0
8647,144.0,37.0,0.0,69.0
8648,144.0,36.0,0.0,68.0
8649,146.0,39.0,0.0,69.0
8652,144.0,36.0,0.0,69.0
8654,144.0,36.0,0.0,69.0
8655,144.0,37.0,0.0,70.0
8656,144.0,36.0,0.0,70.0
8659,139.0,34.0,0.0,72.0
8660,142.0,35.0,0.0,67.0
8661,144.0,35.0,0.0,71.0
8669,140.0,35.0,0.0,72.0
8671,141.0,35.0,0.0,72.0
8673,142.0,37.0,0.0,69.0
8674,143.0,37.0,0.0,67.0
8677,143.0,34.0,0.0,69.0
8683,144.0,38.0,0.0,68.0
8684,146.0,38.0,0.0,68.0
8685,144.0,34.0,0.0,70.0
8686,148.0,40.0,0.0,70.0
8688,144.0,38.0,0.0,69.0
8691,139.0,32.0,0.0,74.0
8692,140.0,33.0,0.0,73.0
8694,140.0,34.0,0.0,72.0
8695,144.0,36.0,0.0,68.0
8696,144.0,38.0,0.0,70.0
8698,147.0,38.0,0.0,71.0
8700,147.0,38.0,0.0,72.0
8701,140.0,33.0,0.0,73.0
8704,143.0,34.0,0.0,71.0
8706,143.0,36.0,0.0,71.0
8708,151.0,42.0,0.0,67.0
8709,142.0,36.0,0.0,69.0
8710,142.0,35.0,0.0,68.0
8712,143.0,34.0,0.0,71.0
8713,144.0,36.0,0.0,65.0
8714,140.0,35.0,0.0,71.0
8716,148.0,40.0,0.0,66.0
8721,142.0,34.0,0.0,68.0
8722,150.0,39.0,0.0,68.0
8723,142.0,37.0,0.0,69.0
8725,141.0,36.0,0.0,71.0
8727,140.0,32.0,0.0,73.0
8728,144.0,38.0,0.0,67.0
8731,150.0,41.0,0.0,68.0
8732,144.0,38.0,0.0,68.0
8733,142.0,34.0,0.0,69.0
8734,149.0,40.0,0.0,70.0
8735,141.0,37.0,0.0,69.0
8740,146.0,36.0,0.0,69.0
8741,140.0,36.0,0.0,71.0
8744,144.0,36.0,0.0,69.0
8745,143.0,37.0,0.0,70.0
8746,155.0,45.0,0.0,68.0
8747,143.0,37.0,0.0,64.0
8749,141.0,36.0,0.0,70.0
8750,140.0,34.0,0.0,72.0
8751,146.0,40.0,0.0,68.0
8753,141.0,31.0,0.0,71.0
8755,144.0,37.0,0.0,66.0
8756,140.0,35.0,0.0,70.0
8757,144.0,35.0,0.0,67.0
8758,141.0,35.0,0.0,72.0
8760,141.0,35.0,0.0,68.0
8761,141.0,33.0,0.0,71.0
8763,144.0,37.0,0.0,68.0
8764,147.0,38.0,0.0,67.0
8765,144.0,36.0,0.0,69.0
8766,141.0,36.0,0.0,72.0
8767,151.0,42.0,0.0,66.0
8769,140.0,35.0,0.0,72.0
8770,140.0,33.0,0.0,71.0
8773,142.0,36.0,0.0,67.0
8774,147.0,41.0,0.0,66.0
8775,144.0,36.0,0.0,67.0
8776,142.0,35.0,0.0,70.0
8777,142.0,35.0,0.0,66.0
8778,139.0,32.0,0.0,73.0
8780,149.0,40.0,0.0,66.0
8781,144.0,36.0,0.0,68.0
8787,140.0,36.0,0.0,71.0
8788,142.0,36.0,0.0,69.0
8789,143.0,34.0,0.0,72.0
8790,146.0,37.0,0.0,67.0
8791,143.0,37.0,0.0,70.0
8793,144.0,38.0,0.0,66.0
8794,143.0,38.0,0.0,67.0
8795,140.0,36.0,0.0,72.0
8796,144.0,35.0,0.0,70.0
8801,140.0,33.0,0.0,71.0
8802,141.0,34.0,0.0,71.0
8803,147.0,36.0,0.0,72.0
8804,152.0,42.0,0.0,67.0
8805,145.0,36.0,0.0,74.0
8809,142.0,35.0,0.0,66.0
8812,144.0,38.0,0.0,68.0
8813,144.0,36.0,0.0,70.0
8815,144.0,36.0,0.0,68.0
8816,146.0,39.0,0.0,70.0
8818,144.0,36.0,0.0,70.0
8821,141.0,35.0,0.0,69.0
8822,143.0,36.0,0.0,68.0
8823,142.0,36.0,0.0,69.0
8824,139.0,33.0,0.0,71.0
8827,148.0,39.0,0.0,66.0
8829,143.0,36.0,0.0,73.0
8831,144.0,37.0,0.0,69.0
8833,140.0,34.0,0.0,69.0
8834,142.0,36.0,0.0,70.0
8835,145.0,40.0,0.0,69.0
8837,146.0,39.0,0.0,67.0
8839,152.0,41.0,0.0,67.0
8840,142.0,34.0,0.0,70.0
8841,144.0,36.0,0.0,68.0
8842,145.0,35.0,0.0,70.0
8843,142.0,35.0,0.0,68.0
8845,141.0,33.0,0.0,71.0
8849,150.0,40.0,0.0,72.0
8850,144.0,35.0,0.0,69.0
8851,144.0,37.0,0.0,70.0
8853,157.0,44.0,0.0,67.0
8854,144.0,35.0,0.0,69.0
8855,143.0,36.0,0.0,72.0
8857,140.0,35.0,0.0,71.0
8859,144.0,37.0,0.0,67.0
8860,148.0,40.0,0.0,67.0
8861,146.0,38.0,0.0,64.0
8863,145.0,39.0,0.0,64.0
8864,144.0,37.0,0.0,67.0
8865,142.0,36.0,0.0,70.0
8866,142.0,36.0,0.0,70.0
8869,142.0,36.0,0.0,70.0
8870,148.0,38.0,0.0,68.0
8871,145.0,40.0,0.0,67.0
8874,142.0,33.0,0.0,69.0
8875,144.0,37.0,0.0,69.0
8877,144.0,35.0,0.0,72.0
8878,144.0,37.0,0.0,69.0
8879,140.0,33.0,0.0,73.0
8881,144.0,38.0,0.0,69.0
8882,139.0,32.0,0.0,72.0
8883,144.0,35.0,0.0,70.0
8884,140.0,36.0,0.0,70.0
8885,148.0,39.0,0.0,66.0
8887,147.0,39.0,0.0,64.0
8888,140.0,35.0,0.0,69.0
8890,144.0,37.0,0.0,69.0
8891,149.0,37.0,0.0,70.0
8894,140.0,35.0,0.0,71.0
8895,148.0,39.0,0.0,68.0
8898,140.0,34.0,0.0,70.0
8899,146.0,37.0,0.0,71.0
8901,136.0,32.0,0.0,68.0
8903,143.0,35.0,0.0,71.0
8904,144.0,36.0,0.0,69.0
8905,146.0,37.0,0.0,67.0
8907,140.0,34.0,0.0,70.0
8908,145.0,38.0,0.0,67.0
8909,146.0,38.0,0.0,67.0
8911,143.0,36.0,0.0,71.0
8912,146.0,38.0,0.0,66.0
8913,146.0,37.0,0.0,68.0
8917,143.0,35.0,0.0,72.0
8918,144.0,37.0,0.0,69.0
8919,143.0,37.0,0.0,67.0
8921,144.0,36.0,0.0,69.0
8923,140.0,34.0,0.0,69.0
8927,141.0,33.0,0.0,72.0
8932,140.0,34.0,0.0,69.0
8938,149.0,40.0,0.0,69.0
8943,141.0,32.0,0.0,71.0
8949,140.0,33.0,0.0,71.0
8951,144.0,36.0,0.0,66.0
8953,140.0,34.0,0.0,70.0
8954,150.0,39.0,0.0,68.0
8955,142.0,34.0,0.0,67.0
8957,142.0,34.0,0.0,67.0
8958,145.0,36.0,0.0,72.0
8960,148.0,38.0,0.0,69.0
8963,144.0,35.0,0.0,66.0
8965,150.0,40.0,0.0,68.0
8968,142.0,35.0,0.0,70.0
8969,144.0,36.0,0.0,69.0
8970,144.0,35.0,0.0,69.0
8974,148.0,39.0,0.0,67.0
8975,143.0,35.0,0.0,72.0
8976,144.0,36.0,0.0,67.0
8980,145.0,38.0,0.0,67.0
8987,143.0,36.0,0.0,68.0
8991,140.0,32.0,0.0,68.0
8998,141.0,34.0,0.0,72.0
9001,140.0,36.0,0.0,71.0
9002,148.0,39.0,0.0,68.0
9004,142.0,35.0,0.0,69.0
9006,140.0,36.0,0.0,70.0
9008,150.0,42.0,0.0,69.0
9012,142.0,36.0,0.0,67.0
9014,141.0,30.0,0.0,73.0
9017,145.0,37.0,0.0,70.0
9019,146.0,38.0,0.0,71.0
9020,144.0,38.0,0.0,68.0
9023,141.0,33.0,0.0,70.0
9025,144.0,36.0,0.0,71.0
9026,149.0,39.0,0.0,69.0
9029,142.0,34.0,0.0,69.0
9030,144.0,34.0,0.0,69.0
9031,143.0,36.0,0.0,70.0
9032,144.0,38.0,0.0,67.0
9033,144.0,36.0,0.0,70.0
9037,146.0,37.0,0.0,68.0
9038,144.0,36.0,0.0,69.0
9039,133.0,25.0,0.0,91.0
9040,146.0,38.0,0.0,67.0
9041,140.0,35.0,0.0,72.0
9042,146.0,37.0,0.0,68.0
9044,144.0,34.0,0.0,67.0
9046,140.0,34.0,0.0,71.0
9051,142.0,36.0,0.0,69.0
9052,142.0,36.0,0.0,69.0
9054,146.0,37.0,0.0,68.0
9059,142.0,36.0,0.0,70.0
9060,148.0,37.0,0.0,69.0
9065,149.0,41.0,0.0,67.0
9066,144.0,35.0,0.0,69.0
9071,142.0,36.0,0.0,68.0
9072,144.0,35.0,0.0,68.0
9077,146.0,37.0,0.0,67.0
9080,142.0,35.0,0.0,68.0
9086,155.0,43.0,0.0,67.0
9091,145.0,35.0,0.0,72.0
9093,143.0,34.0,0.0,72.0
9094,140.0,34.0,0.0,70.0
9097,144.0,36.0,0.0,69.0
9102,142.0,36.0,0.0,66.0
9104,141.0,35.0,0.0,71.0
9105,143.0,36.0,0.0,68.0
9106,140.0,34.0,0.0,70.0
9107,147.0,34.0,0.0,73.0
9109,145.0,37.0,0.0,65.0
9111,144.0,37.0,0.0,68.0
9112,148.0,40.0,0.0,70.0
9113,143.0,36.0,0.0,72.0
9114,134.0,26.0,0.0,92.0
9116,142.0,33.0,0.0,72.0
9118,143.0,35.0,0.0,73.0
9119,141.0,36.0,0.0,70.0
9127,142.0,36.0,0.0,70.0
9128,144.0,36.0,0.0,64.0
9130,139.0,33.0,0.0,74.0
9131,142.0,37.0,0.0,68.0
9135,143.0,36.0,0.0,65.0
9138,147.0,37.0,0.0,67.0
9143,142.0,35.0,0.0,70.0
9145,141.0,32.0,0.0,71.0
9146,145.0,38.0,0.0,67.0
9147,145.0,33.0,0.0,72.0
9150,143.0,37.0,0.0,71.0
9152,151.0,40.0,0.0,68.0
9154,141.0,36.0,0.0,67.0
9156,146.0,39.0,0.0,66.0
9157,144.0,37.0,0.0,66.0
9158,146.0,36.0,0.0,67.0
9159,145.0,37.0,0.0,67.0
9160,144.0,37.0,0.0,69.0
9165,147.0,41.0,0.0,69.0
9166,148.0,41.0,0.0,69.0
9167,141.0,33.0,0.0,71.0
9168,146.0,37.0,0.0,67.0
9169,148.0,39.0,0.0,68.0
9173,140.0,32.0,0.0,70.0
9175,140.0,33.0,0.0,72.0
9187,144.0,36.0,0.0,70.0
9188,150.0,41.0,0.0,69.0
9189,142.0,34.0,0.0,68.0
9195,142.0,35.0,0.0,69.0
9198,144.0,38.0,0.0,72.0
9199,144.0,36.0,0.0,67.0
9201,140.0,32.0,0.0,74.0
9205,140.0,34.0,0.0,72.0
9206,146.0,39.0,0.0,68.0
9207,146.0,38.0,0.0,69.0
9214,142.0,33.0,0.0,68.0
9215,140.0,34.0,0.0,71.0
9216,144.0,36.0,0.0,69.0
9219,142.0,33.0,0.0,68.0
9222,141.0,34.0,0.0,70.0
9223,144.0,34.0,0.0,67.0
9226,145.0,36.0,0.0,72.0
9228,143.0,33.0,0.0,71.0
9230,142.0,34.0,0.0,69.0
9231,147.0,37.0,0.0,71.0
9233,145.0,38.0,0.0,66.0
9236,142.0,37.0,0.0,68.0
9237,147.0,38.0,0.0,65.0
9238,140.0,33.0,0.0,71.0
9239,138.0,32.0,0.0,75.0
9240,140.0,33.0,0.0,70.0
9244,148.0,36.0,0.0,71.0
9248,144.0,36.0,0.0,66.0
9252,140.0,33.0,0.0,68.0
9253,143.0,33.0,0.0,71.0
9254,144.0,36.0,0.0,69.0
9255,145.0,37.0,0.0,67.0
9258,140.0,34.0,0.0,72.0
9259,141.0,35.0,0.0,71.0
9261,143.0,35.0,0.0,71.0
9262,144.0,36.0,0.0,69.0
9266,145.0,37.0,0.0,68.0
9269,141.0,32.0,0.0,71.0
9270,139.0,32.0,0.0,72.0
9271,140.0,34.0,0.0,70.0
9273,140.0,34.0,0.0,68.0
9274,146.0,37.0,0.0,68.0
9279,141.0,33.0,0.0,70.0
9284,144.0,37.0,0.0,70.0
9293,144.0,37.0,0.0,67.0
9294,144.0,36.0,0.0,69.0
9297,142.0,35.0,0.0,69.0
9301,141.0,29.0,0.0,73.0
9303,144.0,35.0,0.0,69.0
9308,145.0,38.0,0.0,69.0
9309,145.0,36.0,0.0,71.0
9310,141.0,35.0,0.0,68.0
9311,146.0,37.0,0.0,67.0
9313,144.0,36.0,0.0,66.0
9314,144.0,36.0,0.0,69.0
9318,144.0,33.0,0.0,70.0
9319,144.0,37.0,0.0,66.0
9329,136.0,32.0,0.0,67.0
9331,140.0,35.0,0.0,68.0
9335,148.0,39.0,0.0,67.0
9336,144.0,34.0,0.0,71.0
9339,147.0,40.0,0.0,66.0
9344,142.0,34.0,0.0,68.0
9345,141.0,36.0,0.0,71.0
9347,144.0,36.0,0.0,68.0
9352,151.0,41.0,0.0,69.0
9353,151.0,42.0,0.0,68.0
9354,146.0,37.0,0.0,68.0
9356,144.0,36.0,0.0,69.0
9362,145.0,38.0,0.0,66.0
9365,144.0,37.0,0.0,69.0
9366,146.0,37.0,0.0,68.0
9367,140.0,34.0,0.0,72.0
9372,142.0,32.0,0.0,69.0
9373,142.0,36.0,0.0,69.0
9374,145.0,38.0,0.0,73.0
9379,144.0,37.0,0.0,68.0
9382,146.0,38.0,0.0,67.0
9386,143.0,33.0,0.0,72.0
9389,147.0,38.0,0.0,71.0
9391,140.0,33.0,0.0,68.0
9392,142.0,37.0,0.0,68.0
9393,144.0,33.0,0.0,69.0
9397,146.0,38.0,0.0,67.0
9399,142.0,36.0,0.0,66.0
9400,142.0,35.0,0.0,70.0
9401,145.0,35.0,0.0,72.0
9403,143.0,36.0,0.0,69.0
9409,148.0,38.0,0.0,71.0
9410,148.0,38.0,0.0,68.0
9411,142.0,35.0,0.0,67.0
9415,143.0,35.0,0.0,71.0
9420,143.0,37.0,0.0,65.0
9426,148.0,38.0,0.0,71.0
9428,143.0,36.0,0.0,71.0
9429,142.0,35.0,0.0,68.0
9433,150.0,43.0,0.0,66.0
9434,146.0,35.0,0.0,69.0
9435,146.0,36.0,0.0,69.0
9436,147.0,38.0,0.0,71.0
9438,140.0,31.0,0.0,72.0
9442,144.0,37.0,0.0,67.0
9447,141.0,33.0,0.0,71.0
9448,143.0,35.0,0.0,72.0
9453,147.0,38.0,0.0,67.0
9459,146.0,38.0,0.0,70.0
9460,142.0,33.0,0.0,69.0
9462,129.0,21.0,0.0,95.0
9464,142.0,35.0,0.0,69.0
9465,144.0,35.0,0.0,70.0
9470,141.0,33.0,0.0,71.0
9471,140.0,35.0,0.0,69.0
9474,144.0,36.0,0.0,67.0
9476,142.0,34.0,0.0,66.0
9479,144.0,37.0,0.0,69.0
9481,140.0,33.0,0.0,69.0
9482,148.0,39.0,0.0,67.0
9483,148.0,38.0,0.0,69.0
9484,145.0,40.0,0.0,68.0
9485,144.0,37.0,0.0,67.0
9486,142.0,35.0,0.0,66.0
9487,144.0,36.0,0.0,67.0
9489,142.0,35.0,0.0,69.0
9490,142.0,35.0,0.0,69.0
9496,142.0,34.0,0.0,70.0
9500,140.0,36.0,0.0,71.0
9506,142.0,35.0,0.0,67.0
9508,144.0,37.0,0.0,68.0
9511,142.0,35.0,0.0,68.0
9514,146.0,39.0,0.0,67.0
9517,148.0,39.0,0.0,69.0
9520,142.0,34.0,0.0,64.0
9521,145.0,35.0,0.0,73.0
9522,142.0,36.0,0.0,70.0
9524,142.0,35.0,0.0,69.0
9528,142.0,38.0,0.0,67.0
9530,141.0,30.0,0.0,71.0
9532,144.0,36.0,0.0,69.0
9535,148.0,39.0,0.0,68.0
9536,143.0,34.0,0.0,71.0
9537,139.0,34.0,0.0,74.0
9538,147.0,38.0,0.0,66.0
9539,142.0,37.0,0.0,67.0
9542,140.0,35.0,0.0,68.0
9544,145.0,39.0,0.0,69.0
9546,144.0,36.0,0.0,70.0
9547,146.0,35.0,0.0,71.0
9550,148.0,39.0,0.0,66.0
9551,151.0,43.0,0.0,67.0
9552,144.0,37.0,0.0,68.0
9557,143.0,35.0,0.0,72.0
9558,145.0,38.0,0.0,65.0
9560,142.0,33.0,0.0,68.0
9561,144.0,36.0,0.0,68.0
9563,144.0,36.0,0.0,67.0
9566,141.0,36.0,0.0,71.0
9567,142.0,34.0,0.0,66.0
9569,145.0,37.0,0.0,71.0
9570,144.0,35.0,0.0,68.0
9573,146.0,37.0,0.0,70.0
9574,145.0,36.0,0.0,72.0
9577,151.0,42.0,0.0,72.0
9579,140.0,35.0,0.0,69.0
9581,141.0,33.0,0.0,71.0
9583,142.0,36.0,0.0,69.0
9584,151.0,41.0,0.0,68.0
9589,140.0,34.0,0.0,68.0
9592,140.0,33.0,0.0,70.0
9595,150.0,37.0,0.0,70.0
9596,144.0,38.0,0.0,70.0
9599,141.0,37.0,0.0,68.0
9600,142.0,35.0,0.0,69.0
9601,147.0,40.0,0.0,68.0
9602,140.0,32.0,0.0,72.0
9604,144.0,35.0,0.0,68.0
9606,148.0,39.0,0.0,66.0
9607,142.0,35.0,0.0,67.0
9609,142.0,36.0,0.0,69.0
9613,146.0,37.0,0.0,69.0
9616,149.0,41.0,0.0,68.0
9618,146.0,38.0,0.0,66.0
9625,143.0,37.0,0.0,65.0
9628,146.0,36.0,0.0,67.0
9630,152.0,44.0,0.0,71.0
9631,142.0,33.0,0.0,71.0
9633,145.0,38.0,0.0,67.0
9638,142.0,33.0,0.0,72.0
9640,141.0,35.0,0.0,71.0
9642,142.0,34.0,0.0,68.0
9644,141.0,35.0,0.0,71.0
9650,144.0,36.0,0.0,69.0
9652,145.0,36.0,0.0,71.0
9655,141.0,31.0,0.0,75.0
9657,140.0,36.0,0.0,70.0
9660,145.0,36.0,0.0,64.0
9664,140.0,34.0,0.0,71.0
9665,144.0,36.0,0.0,68.0
9666,147.0,40.0,0.0,68.0
9669,147.0,37.0,0.0,71.0
9677,140.0,33.0,0.0,72.0
9678,142.0,34.0,0.0,68.0
9682,148.0,38.0,0.0,66.0
9683,147.0,35.0,0.0,71.0
9685,144.0,37.0,0.0,69.0
9687,145.0,38.0,0.0,69.0
9688,146.0,37.0,0.0,68.0
9691,143.0,35.0,0.0,71.0
9695,142.0,35.0,0.0,68.0
9698,148.0,38.0,0.0,69.0
9700,143.0,35.0,0.0,71.0
9704,142.0,35.0,0.0,69.0
9705,144.0,35.0,0.0,69.0
9708,142.0,35.0,0.0,68.0
9709,144.0,38.0,0.0,67.0
9711,147.0,38.0,0.0,70.0
9712,142.0,32.0,0.0,71.0
9713,147.0,40.0,0.0,68.0
9714,153.0,41.0,0.0,71.0
9715,140.0,33.0,0.0,69.0
9719,144.0,36.0,0.0,66.0
9722,146.0,38.0,0.0,69.0
9727,141.0,34.0,0.0,72.0
9728,141.0,34.0,0.0,72.0
9731,142.0,37.0,0.0,68.0
9732,141.0,35.0,0.0,70.0
9737,144.0,37.0,0.0,69.0
9742,146.0,39.0,0.0,68.0
9748,144.0,36.0,0.0,69.0
9749,145.0,36.0,0.0,71.0
9754,147.0,39.0,0.0,67.0
9756,145.0,37.0,0.0,69.0
9759,141.0,34.0,0.0,70.0
9761,144.0,38.0,0.0,71.0
9762,143.0,36.0,0.0,70.0
9764,143.0,35.0,0.0,72.0
9767,140.0,34.0,0.0,70.0
9768,140.0,34.0,0.0,68.0
9769,142.0,36.0,0.0,69.0
9775,144.0,36.0,0.0,70.0
9776,146.0,38.0,0.0,68.0
9777,143.0,36.0,0.0,68.0
9778,139.0,32.0,0.0,74.0
9779,144.0,36.0,0.0,66.0
9782,142.0,35.0,0.0,69.0
9783,142.0,35.0,0.0,70.0
9785,145.0,38.0,0.0,71.0
9788,144.0,37.0,0.0,70.0
9792,144.0,38.0,0.0,69.0
9794,141.0,32.0,0.0,71.0
9796,141.0,35.0,0.0,72.0
9798,149.0,40.0,0.0,66.0
9800,143.0,36.0,0.0,69.0
9804,144.0,35.0,0.0,67.0
9809,143.0,37.0,0.0,69.0
9812,142.0,35.0,0.0,68.0
9813,142.0,36.0,0.0,69.0
9814,142.0,34.0,0.0,69.0
9817,142.0,36.0,0.0,68.0
9822,142.0,34.0,0.0,67.0
9824,144.0,38.0,0.0,66.0
9826,140.0,34.0,0.0,69.0
9827,155.0,46.0,0.0,64.0
9831,141.0,36.0,0.0,72.0
9833,140.0,35.0,0.0,69.0
9835,144.0,36.0,0.0,70.0
9836,145.0,38.0,0.0,71.0
9837,149.0,40.0,0.0,69.0
9838,140.0,35.0,0.0,72.0
9840,146.0,37.0,0.0,71.0
9841,146.0,36.0,0.0,70.0
9842,140.0,36.0,0.0,69.0
9843,142.0,37.0,0.0,67.0
9844,142.0,35.0,0.0,67.0
9846,144.0,35.0,0.0,68.0
9847,144.0,37.0,0.0,67.0
9850,145.0,39.0,0.0,68.0
9852,144.0,36.0,0.0,68.0
9853,150.0,41.0,0.0,68.0
9854,140.0,34.0,0.0,68.0
9855,140.0,34.0,0.0,71.0
9856,146.0,40.0,0.0,69.0
9857,151.0,42.0,0.0,73.0
9862,147.0,40.0,0.0,67.0
9863,144.0,36.0,0.0,67.0
9864,146.0,39.0,0.0,68.0
9866,145.0,37.0,0.0,72.0
9868,154.0,42.0,0.0,70.0
9869,144.0,36.0,0.0,67.0
9870,141.0,33.0,0.0,72.0
9871,148.0,39.0,0.0,66.0
9872,142.0,35.0,0.0,67.0
9876,146.0,38.0,0.0,67.0
9879,142.0,36.0,0.0,68.0
9881,142.0,36.0,0.0,67.0
9882,141.0,33.0,0.0,70.0
9883,145.0,37.0,0.0,70.0
9886,140.0,34.0,0.0,71.0
9888,148.0,39.0,0.0,68.0
9892,144.0,38.0,0.0,68.0
9893,146.0,37.0,0.0,67.0
9894,147.0,36.0,0.0,71.0
9895,148.0,41.0,0.0,62.0
9897,142.0,37.0,0.0,66.0
9900,146.0,37.0,0.0,70.0
9902,146.0,39.0,0.0,69.0
9904,139.0,33.0,0.0,74.0
9905,142.0,35.0,0.0,68.0
9907,141.0,33.0,0.0,72.0
9909,140.0,35.0,0.0,70.0
9910,142.0,35.0,0.0,70.0
9912,143.0,36.0,0.0,67.0
9913,143.0,34.0,0.0,71.0
9915,146.0,38.0,0.0,69.0
9918,142.0,35.0,0.0,69.0
9921,144.0,35.0,0.0,69.0
9926,148.0,39.0,0.0,70.0
9931,140.0,36.0,0.0,71.0
9932,140.0,36.0,0.0,69.0
9933,140.0,35.0,0.0,71.0
9934,143.0,38.0,0.0,65.0
